"export-world data (NetLogo 6.2.0)"
"Pac-Man Level Editor.nlogo"
"11/30/2022 15:45:46:826 +0000"

"RANDOM STATE"
"0 0 -1727483681 491 0.0 false -1172235581 -1234053570 -818726657 -1913476707 -654919092 -1598849995 -310708806 292709729 704866720 1964181160 125189731 -1833193617 831929152 -760119094 -1874759177 271712775 -1325872429 -1710062195 1340244329 -936962070 828532611 686394393 2079081946 1026789577 -1859619880 -732357614 2055031557 1109746117 -24291870 511195740 -1258856219 -1005338178 -134733208 1624935243 -1996198743 1447112810 1994828344 -1976764936 1780433578 -1181024480 -920925910 -1267294381 1047643574 -687562651 -1870887191 -2042126734 1588840277 954257594 -187122173 299675872 -2135237799 -139431487 119005405 1411823418 -1425877551 198844020 1030345473 -318362850 401232045 434152945 -600205193 -1332005831 725462169 152575321 1169818822 -344103560 -1527758850 -1525223302 -1071642865 1244704757 -605998147 1360616795 -761804707 1157812683 1846096914 637438131 -1261698522 -1763270567 2025388802 1533101389 1869153956 -86648075 -6628400 121682015 51059522 -658916302 -1698504777 1879792671 1001511697 -575189140 280579430 472034427 215336207 -1747032277 2118073658 1309627589 -2113986948 244482113 1235172966 2071565055 -1946895070 -883049719 -1204773179 174298153 -1449046461 2044140462 -1995562743 1668435357 1290454534 -1628221093 229577621 72042302 472623338 84587344 -116207159 -1952804602 -821156923 -1159352975 1214401398 534307899 -1107365744 -353182397 678700015 -86291534 -1630183741 -2082096348 -1711602362 -1702456473 1592038932 1675747803 1368444788 1135647129 -983857587 -65250410 -2027761500 264794330 -941530511 -73407180 -134444991 2060600514 1839786881 2021792288 1659720390 -1635057644 1677892871 -1726351149 745825874 491247760 -1575268384 626488411 909184257 -807119124 -802093605 1280850830 1212962320 -1964217288 1332260287 -513370347 -360788837 -1653085497 -1720851242 60467707 -824741936 -1315197802 1554469141 -46653670 887045215 -790212188 -1708074635 1904414425 -402308061 1733530998 1760910573 2088220661 236134736 580993586 -2137592768 -274118492 1807098627 1300878317 307106496 1481832325 -1424622554 -1088463305 749889275 -2015934255 999871769 -253338016 1289097593 1036030959 -666531410 -897245621 468764188 490394582 1413307385 595058692 -2074246276 -1250596971 -491075597 -903519122 -1404303089 -1558015687 1123336879 1465863787 1518737842 1026769626 37922514 1634651712 1679439029 -1306842067 509532905 -254312017 1397233600 -204213475 1396849353 -1631567310 1007293025 1979939713 -2091780094 -1160613719 894970797 1746798477 -1206893093 1249375089 -924578856 996192904 -1883794011 -1047969495 206980286 -650246015 1113603067 -1066078759 1666918003 1789457810 1364590643 82934057 -353192277 1593786690 1531396750 1209048293 1262164959 -388570004 -1796660252 -1710512368 925830905 1516982830 -1949073296 578968381 2025794217 1613803264 894045765 1987628474 404678427 448849734 1589125830 -1651064882 -1254193668 -657080909 1921885247 175806039 -1408597430 224190555 1722281470 852312117 679008665 -842903199 -585795029 -2014920556 1299711115 -800476686 -1151387950 -623985646 1083215158 217413090 1797969814 -1194648550 916891440 1698452803 -715892689 447362091 -520027114 -1586447877 -841599730 -975364568 1313918224 1700566336 1832500957 -568226919 -164679415 -279691629 -2040750356 -194353426 84923071 1940165747 -765716819 918522514 -2037705208 876169647 -118154998 1710348597 -1255763953 1564505663 1337072690 2121681193 -298677953 623467708 -1878013965 166258462 -675686514 1524156911 1606744936 846163126 -1335650234 975257059 1530976027 -1801195228 -2006543016 55077315 2063940315 -1894193552 -1674911738 1668832851 -634292779 -2062599549 789566705 1475174812 -1389231859 17807548 1056421511 -235982451 -822035424 1746272504 350295086 -647837671 1742705576 -407214642 -1183554450 -1886549692 -1783914231 1573124616 476949943 856774828 -2140188145 2020587009 -871778573 -1033460743 570158305 -1784494200 687432099 -1590852136 -281202832 2116656942 780487194 -1440541985 2115171295 1628250475 -2558523 1085981281 275340066 1831308914 337878463 -901566869 1230139383 -489030759 -280976172 -1861879978 302570505 1738754213 194826977 -1959967579 -389452543 -1997082897 1110976907 1357581745 2034101300 1150685422 -2072044449 1498573980 -1381821460 2131415224 1088531514 1898027671 -1415379999 790970199 1667685835 50512084 -250057874 -2031087690 -2133335044 953518357 323755845 -1719714425 -1039976289 -633588149 -1724315851 139758967 1446514336 48988948 2099051120 -1760608473 356226091 -2018704521 1532940191 -1742499752 -133230428 -2130146810 1262886813 1427756418 22811060 1520478661 -1099571538 -1763291937 495876403 -887047828 -1224960490 -868051469 -1912182884 199345122 1603460589 2033042623 2129280645 -1861382712 -195080568 -604524428 -1225233745 -260639109 981144803 -1494075119 -1609956266 1821919002 -375504129 -1188370539 -1481205733 -982100128 -691175214 -538289983 67226467 897694735 -1551353044 1622103801 -1472636669 1276635006 -418360226 1612392314 -963129430 -528387089 1547601102 44836578 1310247294 -1849064490 1511610976 1261658596 1380994914 -443159342 -1804494644 1816859770 424909493 -1700326771 -1433179295 429129376 -751829631 1796023877 347278805 1259144412 -851291400 -543201427 117870491 53818026 -1117261444 1081599677 937966488 1441099333 -697216864 -1157088344 1473961192 -1857651770 1159998090 1562904816 168682681 -12899342 312759078 -100538285 1000271049 331400055 -257549655 -1458304447 -2081747036 92566583 1930506992 -96515971 -748573159 453608715 1517462918 -816270358 -2139793283 -1084033146 -651870312 559108506 -2083671532 -542553678 1593939991 1446273395 789692179 1895411126 -1007701684 1054835941 -1766439716 -616380750 -955636055 -20047699 -318491332 -2023074166 26325075 -1764665751 -977687209 -2028088419 601287004 -1911111608 -620008852 -344167131 -1031712400 594869023 136664326 -1117173398 -1554798477 6439807 -1077267094 1660181585 460182564 1925262720 -1451724133 -640145215 1536052522 -1343073147 -1687011849 -1304761425 -274572733 1122215372 -815603431 982345534 -1850848112 -1321230289 -2008620699 403889033 -2039817436 -1343696882 -1765364800 -2047342347 -431719718 218057596 1508102609 -1062341794 -453052584 -1076818897 2008844628 186167092 372117245 1010461280 -1749699460 -1809562330 -281504801 -2120979899 -1151491377 -1824420425 -351119824 -198206765 327402495 1029131345 28505643 1098762993 -1000937022 -75115202 -1781035214 -1194329803 1194223420 -775617306 1065394118 1541715853 -1662466993 1648169731 1512732946 -45689056 1516871830 -372008162 545470201 -1341238684 -603348985 -690566775 1431385564 -1038843682 2140389198 119731153 -860944333 -2034353937 1254352146 1370927426 1482647615 220258111 -1412659208 461178709 -1448222893 -1393064922 2040560171 -685006385 774432354 -2044034193 1510159144 -875185943 -1649856502 1402131250 1928722044 -1534960093 1929795289 1753293870 -982235942 -679100627 982516824 155798872 1831747803 -146684004 980288306 -437708870 -1317212782 -769641698"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","level","tool"
"-22","22","-12","12","0","nobody","0","""NEITHER""","-1","3","""Draw Wall"""

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","home-pos","eaten?","powerup?","value","countdown"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"-22","12","105","""""","9.9"
"-21","12","105","""""","9.9"
"-20","12","105","""""","9.9"
"-19","12","105","""""","9.9"
"-18","12","105","""""","9.9"
"-17","12","105","""""","9.9"
"-16","12","105","""""","9.9"
"-15","12","105","""""","9.9"
"-14","12","105","""""","9.9"
"-13","12","105","""""","9.9"
"-12","12","105","""""","9.9"
"-11","12","105","""""","9.9"
"-10","12","105","""""","9.9"
"-9","12","105","""""","9.9"
"-8","12","105","""""","9.9"
"-7","12","105","""""","9.9"
"-6","12","105","""""","9.9"
"-5","12","105","""""","9.9"
"-4","12","105","""""","9.9"
"-3","12","105","""""","9.9"
"-2","12","105","""""","9.9"
"-1","12","105","""""","9.9"
"0","12","105","""""","9.9"
"1","12","15","""""","9.9"
"2","12","15","""""","9.9"
"3","12","15","""""","9.9"
"4","12","15","""""","9.9"
"5","12","15","""""","9.9"
"6","12","15","""""","9.9"
"7","12","15","""""","9.9"
"8","12","15","""""","9.9"
"9","12","15","""""","9.9"
"10","12","15","""""","9.9"
"11","12","15","""""","9.9"
"12","12","15","""""","9.9"
"13","12","15","""""","9.9"
"14","12","15","""""","9.9"
"15","12","15","""""","9.9"
"16","12","15","""""","9.9"
"17","12","15","""""","9.9"
"18","12","15","""""","9.9"
"19","12","15","""""","9.9"
"20","12","15","""""","9.9"
"21","12","15","""""","9.9"
"22","12","15","""""","9.9"
"-22","11","105","""""","9.9"
"-21","11","10","""""","9.9"
"-20","11","10","""""","9.9"
"-19","11","10","""""","9.9"
"-18","11","105","""""","9.9"
"-17","11","105","""""","9.9"
"-16","11","10","""""","9.9"
"-15","11","10","""""","9.9"
"-14","11","10","""""","9.9"
"-13","11","105","""""","9.9"
"-12","11","105","""""","9.9"
"-11","11","10","""""","9.9"
"-10","11","10","""""","9.9"
"-9","11","10","""""","9.9"
"-8","11","10","""""","9.9"
"-7","11","10","""""","9.9"
"-6","11","10","""""","9.9"
"-5","11","10","""""","9.9"
"-4","11","10","""""","9.9"
"-3","11","10","""""","9.9"
"-2","11","10","""""","9.9"
"-1","11","105","""""","9.9"
"0","11","0","""""","9.9"
"1","11","15","""""","9.9"
"2","11","100","""""","9.9"
"3","11","100","""""","9.9"
"4","11","100","""""","9.9"
"5","11","100","""""","9.9"
"6","11","100","""""","9.9"
"7","11","100","""""","9.9"
"8","11","100","""""","9.9"
"9","11","100","""""","9.9"
"10","11","100","""""","9.9"
"11","11","100","""""","9.9"
"12","11","15","""""","9.9"
"13","11","15","""""","9.9"
"14","11","100","""""","9.9"
"15","11","100","""""","9.9"
"16","11","100","""""","9.9"
"17","11","15","""""","9.9"
"18","11","15","""""","9.9"
"19","11","100","""""","9.9"
"20","11","100","""""","9.9"
"21","11","100","""""","9.9"
"22","11","15","""""","9.9"
"-22","10","105","""""","9.9"
"-21","10","10","""""","9.9"
"-20","10","10","""""","9.9"
"-19","10","10","""""","9.9"
"-18","10","10","""""","9.9"
"-17","10","10","""""","9.9"
"-16","10","10","""""","9.9"
"-15","10","10","""""","9.9"
"-14","10","10","""""","9.9"
"-13","10","10","""""","9.9"
"-12","10","105","""""","9.9"
"-11","10","105","""""","9.9"
"-10","10","105","""""","9.9"
"-9","10","105","""""","9.9"
"-8","10","105","""""","9.9"
"-7","10","10","""""","9.9"
"-6","10","105","""""","9.9"
"-5","10","10","""""","9.9"
"-4","10","10","""""","9.9"
"-3","10","105","""""","9.9"
"-2","10","10","""""","9.9"
"-1","10","105","""""","9.9"
"0","10","0","""""","9.9"
"1","10","15","""""","9.9"
"2","10","100","""""","9.9"
"3","10","15","""""","9.9"
"4","10","100","""""","9.9"
"5","10","100","""""","9.9"
"6","10","15","""""","9.9"
"7","10","100","""""","9.9"
"8","10","15","""""","9.9"
"9","10","15","""""","9.9"
"10","10","15","""""","9.9"
"11","10","15","""""","9.9"
"12","10","15","""""","9.9"
"13","10","100","""""","9.9"
"14","10","100","""""","9.9"
"15","10","100","""""","9.9"
"16","10","100","""""","9.9"
"17","10","100","""""","9.9"
"18","10","100","""""","9.9"
"19","10","100","""""","9.9"
"20","10","100","""""","9.9"
"21","10","100","""""","9.9"
"22","10","15","""""","9.9"
"-22","9","105","""""","9.9"
"-21","9","10","""""","9.9"
"-20","9","105","""""","9.9"
"-19","9","10","""""","9.9"
"-18","9","105","""""","9.9"
"-17","9","105","""""","9.9"
"-16","9","105","""""","9.9"
"-15","9","105","""""","9.9"
"-14","9","10","""""","9.9"
"-13","9","10","""""","9.9"
"-12","9","105","""""","9.9"
"-11","9","10","""""","9.9"
"-10","9","10","""""","9.9"
"-9","9","10","""""","9.9"
"-8","9","105","""""","9.9"
"-7","9","10","""""","9.9"
"-6","9","105","""""","9.9"
"-5","9","10","""""","9.9"
"-4","9","10","""""","9.9"
"-3","9","105","""""","9.9"
"-2","9","10","""""","9.9"
"-1","9","105","""""","9.9"
"0","9","0","""""","9.9"
"1","9","15","""""","9.9"
"2","9","100","""""","9.9"
"3","9","15","""""","9.9"
"4","9","100","""""","9.9"
"5","9","100","""""","9.9"
"6","9","15","""""","9.9"
"7","9","100","""""","9.9"
"8","9","15","""""","9.9"
"9","9","100","""""","9.9"
"10","9","100","""""","9.9"
"11","9","100","""""","9.9"
"12","9","15","""""","9.9"
"13","9","100","""""","9.9"
"14","9","100","""""","9.9"
"15","9","15","""""","9.9"
"16","9","15","""""","9.9"
"17","9","15","""""","9.9"
"18","9","15","""""","9.9"
"19","9","100","""""","9.9"
"20","9","15","""""","9.9"
"21","9","100","""""","9.9"
"22","9","15","""""","9.9"
"-22","8","105","""""","9.9"
"-21","8","10","""""","9.9"
"-20","8","105","""""","9.9"
"-19","8","10","""""","9.9"
"-18","8","10","""""","9.9"
"-17","8","10","""""","9.9"
"-16","8","10","""""","9.9"
"-15","8","105","""""","9.9"
"-14","8","105","""""","9.9"
"-13","8","10","""""","9.9"
"-12","8","10","""""","9.9"
"-11","8","10","""""","9.9"
"-10","8","10","""""","9.9"
"-9","8","10","""""","9.9"
"-8","8","10","""""","9.9"
"-7","8","10","""""","9.9"
"-6","8","105","""""","9.9"
"-5","8","105","""""","9.9"
"-4","8","105","""""","9.9"
"-3","8","105","""""","9.9"
"-2","8","10","""""","9.9"
"-1","8","105","""""","9.9"
"0","8","0","""""","9.9"
"1","8","15","""""","9.9"
"2","8","100","""""","9.9"
"3","8","15","""""","9.9"
"4","8","15","""""","9.9"
"5","8","15","""""","9.9"
"6","8","15","""""","9.9"
"7","8","100","""""","9.9"
"8","8","100","""""","9.9"
"9","8","100","""""","9.9"
"10","8","100","""""","9.9"
"11","8","100","""""","9.9"
"12","8","100","""""","9.9"
"13","8","100","""""","9.9"
"14","8","15","""""","9.9"
"15","8","15","""""","9.9"
"16","8","100","""""","9.9"
"17","8","100","""""","9.9"
"18","8","100","""""","9.9"
"19","8","100","""""","9.9"
"20","8","15","""""","9.9"
"21","8","100","""""","9.9"
